,Age,workclass,A,education,education-num,marital status,occupation,relation,race,sex,captial-gain,captial-loss,hours-per-week,native-country,class
418,34,0,243867,13,7,4,12,1,0,1,0,0,40,15,0
419,34,6,240283,10,9,3,1,3,3,0,0,0,40,15,0
420,20,1,61777,3,10,0,10,2,3,1,0,0,30,15,0
421,17,1,175024,13,7,2,13,5,3,1,2176,0,18,15,0
422,32,6,92003,8,13,0,9,4,3,0,0,0,40,15,1
423,29,1,188401,10,9,3,7,1,3,1,0,0,40,15,0
424,33,1,228528,14,6,2,5,3,3,0,0,0,35,15,0
425,25,1,133373,10,9,0,1,2,3,1,0,0,60,15,0
426,36,2,255191,1,14,2,11,1,3,1,0,1408,40,15,0
427,23,1,204653,10,9,2,13,1,3,1,0,0,72,32,0
428,63,3,222289,10,9,0,9,2,3,1,0,0,40,15,1
429,47,0,287480,1,14,0,11,2,3,1,0,0,40,15,0
430,80,8,107762,10,9,5,14,1,3,1,0,0,24,15,0
431,17,8,202521,13,7,2,14,5,3,1,0,0,40,15,0
432,40,5,204116,8,13,6,11,1,3,0,2174,0,40,15,0
433,30,1,29662,4,12,0,2,4,3,0,0,0,25,15,1
434,27,1,116358,3,10,2,5,5,4,1,0,1980,40,6,0
435,33,1,208405,1,14,0,11,2,3,1,0,0,50,15,1
436,34,0,284843,10,9,2,7,1,0,1,594,0,60,15,0
437,34,0,117018,3,10,2,6,1,3,0,0,0,40,15,0
438,23,1,81281,3,10,0,3,2,3,1,0,0,40,15,0
439,42,0,340148,3,10,0,3,4,3,0,0,0,40,15,0
440,29,1,363425,8,13,2,11,1,3,1,0,0,40,15,0
441,45,1,45857,10,9,3,3,1,3,0,0,0,28,15,0
442,24,2,191073,10,9,2,4,5,3,1,0,0,40,15,0
443,44,1,116632,3,10,0,11,2,3,1,0,0,40,15,1
444,27,1,405855,2,5,2,5,0,3,1,0,0,40,41,0
445,20,1,298227,3,10,2,10,1,3,1,0,0,35,15,0
446,44,1,290521,10,9,5,9,3,0,0,0,0,40,15,0
447,51,1,56915,10,9,0,5,2,2,1,0,0,40,15,0
448,20,1,146538,10,9,0,12,2,3,1,0,0,40,15,0
449,17,8,258872,13,7,2,14,5,3,0,0,0,5,15,0
450,19,1,206399,10,9,2,12,5,0,0,0,0,40,15,0
451,45,3,197332,3,10,0,5,2,3,1,0,0,55,15,1
452,60,1,245062,10,9,0,5,2,3,1,0,0,40,15,1
453,42,1,197583,4,12,0,9,2,0,1,0,0,40,25,1
454,44,5,234885,10,9,0,10,4,3,0,0,0,40,15,1
455,40,1,72887,5,11,0,12,2,4,1,0,0,40,15,1
456,30,1,180374,10,9,0,9,4,3,0,0,0,40,15,0
457,38,1,351299,3,10,0,1,2,0,1,0,0,50,15,0
458,23,1,54012,10,9,0,1,2,3,1,0,0,60,15,0
459,32,8,115745,3,10,0,14,2,3,1,0,0,40,15,0
460,44,1,116632,4,12,2,7,5,3,1,0,0,40,15,0
461,54,0,288825,10,9,0,1,2,0,1,0,0,40,15,0
462,32,1,132601,8,13,0,11,2,3,1,0,0,50,15,0
463,50,1,193374,0,2,6,5,3,3,1,0,0,40,15,0
464,24,1,170070,8,13,2,0,1,3,0,0,0,20,15,0
465,37,1,126708,10,9,0,3,4,3,0,0,0,60,15,0
466,52,1,35598,10,9,3,1,3,3,1,0,0,40,15,0
467,38,1,33983,3,10,0,1,2,3,1,0,0,40,15,0
468,49,1,192776,1,14,0,9,2,3,1,0,1977,45,15,1
469,30,1,118551,8,13,0,0,4,3,0,0,0,16,15,1
470,60,1,201965,3,10,2,11,3,3,1,0,0,40,15,1
471,22,8,139883,3,10,2,14,5,3,1,0,0,40,15,0
472,35,1,285020,10,9,2,5,1,3,1,0,0,40,15,0
473,30,1,303990,10,9,2,1,1,3,1,0,0,60,15,0
474,67,1,49401,5,11,3,2,1,3,0,0,0,24,15,0
475,46,1,279196,8,13,2,5,1,3,0,0,0,40,15,0
476,17,1,211870,2,5,2,2,1,3,1,0,0,6,15,0
477,22,1,281432,3,10,2,13,5,3,1,0,0,30,15,0
478,27,1,161155,14,6,2,2,1,3,1,0,0,40,15,0
479,23,1,197904,10,9,2,2,3,3,0,0,0,35,15,0
480,33,1,111746,4,12,0,5,2,3,1,0,0,45,40,0
481,43,5,170721,3,10,0,5,2,3,1,0,0,20,15,0
482,28,6,70100,8,13,2,11,1,3,1,0,0,20,15,0
483,41,1,193626,10,9,6,5,3,3,0,0,0,40,15,0
484,52,8,271749,12,8,2,14,0,0,1,594,0,40,15,0
485,25,1,189775,3,10,6,3,5,0,0,0,0,20,15,0
486,63,8,401531,0,2,0,14,2,3,1,0,0,35,15,0
487,59,0,286967,10,9,0,1,2,3,1,0,0,45,15,0
488,45,0,164427,8,13,3,11,3,3,0,0,0,40,15,0
489,38,1,91039,8,13,0,10,2,3,1,15024,0,60,15,1
490,40,1,347934,10,9,2,2,1,3,0,0,0,35,15,0
491,46,2,371373,10,9,3,3,1,3,1,0,0,40,15,0
492,35,1,32220,4,12,2,9,1,3,0,0,0,60,15,0
493,34,1,187251,10,9,3,11,3,3,0,0,0,25,15,0
494,33,1,178107,8,13,2,5,5,3,1,0,0,20,15,0
495,41,1,343121,10,9,3,3,3,3,0,0,0,36,15,0
496,20,1,262749,3,10,2,12,5,3,1,0,0,40,15,0
497,23,1,403107,9,3,2,2,5,3,1,0,0,40,27,0
498,26,1,64293,3,10,2,11,1,3,0,0,0,35,15,0
499,72,8,303588,10,9,0,14,2,3,1,0,0,20,15,0
500,23,0,324960,10,9,2,7,1,3,1,0,0,40,22,0
501,62,0,114060,10,9,0,1,2,3,1,0,0,40,15,0
502,52,1,48925,3,10,0,3,2,3,1,0,0,40,15,0
503,58,1,180980,3,10,3,2,3,3,0,0,0,42,19,0
504,25,1,181054,8,13,2,10,1,3,0,0,0,40,15,0
505,24,1,388093,8,13,2,9,1,0,1,0,0,40,15,0
506,19,1,249609,3,10,2,6,5,3,1,0,0,8,15,0
507,43,1,112131,3,10,0,9,2,3,1,0,0,40,15,0
508,47,0,543162,10,9,4,3,3,0,0,0,0,40,15,0
509,39,1,91996,10,9,3,2,3,3,0,0,0,40,15,0
510,49,1,141944,5,11,6,13,3,3,1,0,1380,42,15,0
511,53,8,251804,9,3,5,14,3,0,0,0,0,30,15,0
512,32,1,37070,5,11,2,5,1,3,1,0,0,45,15,0
513,34,1,337587,3,10,0,11,2,3,1,0,0,50,15,1
514,28,1,189346,10,9,3,5,1,3,1,0,0,45,15,0
515,57,8,222216,5,11,5,14,3,3,0,0,0,38,15,0
516,25,1,267044,3,10,2,3,1,2,0,0,0,20,15,0
517,20,8,214635,3,10,2,14,5,3,1,0,0,24,15,0
518,21,8,204226,3,10,2,14,3,3,0,0,0,35,15,0
519,34,1,108116,8,13,0,11,2,3,1,0,0,50,15,1
520,38,3,99146,8,13,0,9,2,3,1,15024,0,80,15,1
521,50,1,196232,10,9,0,9,2,3,1,7688,0,50,15,1
522,24,0,248344,3,10,3,13,1,0,1,0,0,50,15,0
523,37,0,186035,3,10,0,0,2,3,1,0,0,45,15,1
524,44,1,177905,3,10,3,12,3,3,1,0,0,58,15,1
525,28,1,85812,3,10,0,10,4,3,0,0,0,40,15,0
526,42,1,221172,8,13,0,9,2,3,1,0,0,40,15,1
527,74,1,99183,3,10,3,3,1,3,0,0,0,9,15,0
528,38,5,190387,10,9,0,5,2,3,1,0,0,50,15,0
529,44,5,202692,1,14,0,11,2,3,1,0,0,40,15,0
530,44,1,109339,13,7,3,12,3,1,0,0,0,46,0,0
531,26,1,108658,10,9,2,12,1,3,1,0,0,40,15,0
532,36,1,197202,10,9,0,2,2,0,1,0,0,40,15,0
533,41,1,101739,4,12,0,9,4,3,0,0,0,50,15,1
534,67,1,231559,11,15,0,11,2,3,1,20051,0,48,15,1
535,39,0,207853,12,8,0,0,2,3,1,0,0,50,15,0
536,57,1,190942,0,2,5,8,1,0,0,0,0,30,15,0
537,29,1,102345,5,11,4,5,1,3,1,0,0,40,15,0
538,31,3,41493,8,13,2,7,1,3,0,0,0,45,15,0
539,34,8,190027,10,9,2,14,3,0,0,0,0,40,15,0
540,44,1,210525,3,10,0,1,2,3,1,0,0,40,15,0
541,29,1,133937,6,16,2,11,5,3,1,0,0,40,15,0
542,30,1,237903,3,10,2,13,3,3,0,0,0,40,15,0
543,27,1,163862,10,9,2,1,1,3,1,0,0,40,15,0
544,27,1,201872,3,10,0,10,2,3,1,0,0,50,15,0
545,32,1,84179,10,9,2,13,1,3,0,0,0,45,15,0
546,58,1,51662,14,6,0,2,4,3,0,0,0,8,15,0
547,35,0,233327,3,10,0,6,2,3,1,0,0,40,15,0
548,21,1,259510,10,9,2,13,5,3,1,0,0,36,15,0
549,28,1,184831,3,10,2,5,3,3,1,0,0,40,15,0
550,46,5,245724,3,10,3,9,1,3,1,0,0,50,15,0
551,36,5,27053,10,9,4,2,3,3,0,0,0,40,15,0
552,72,1,205343,13,7,5,3,3,3,0,0,0,40,15,0
553,35,1,229328,10,9,0,12,4,0,0,0,0,40,15,0
554,33,2,319560,5,11,3,5,3,0,0,0,0,40,15,1
555,69,1,136218,13,7,2,12,1,3,0,0,0,40,15,0
556,35,1,54576,10,9,0,12,2,3,1,0,0,40,15,0
557,31,1,323069,10,9,4,3,3,3,0,0,0,20,25,0
558,34,1,148291,10,9,0,0,4,3,0,0,0,32,15,0
559,30,1,152453,13,7,0,2,2,3,1,0,0,40,41,0
560,28,1,114053,8,13,2,1,1,3,1,0,0,55,15,0
561,54,1,212960,8,13,0,10,2,3,1,0,0,35,15,1
562,47,1,264052,3,10,0,11,2,3,1,0,0,50,15,1
563,24,1,82804,10,9,2,13,3,0,0,0,0,40,15,0
564,52,5,334273,8,13,0,11,2,3,1,0,0,60,15,1
565,20,1,27337,10,9,2,13,5,2,1,0,0,48,15,0
566,43,3,188436,1,14,0,9,2,3,1,5013,0,45,15,0
567,45,1,433665,15,4,4,2,3,3,0,0,0,40,41,0
568,29,5,110663,10,9,4,5,1,3,1,0,0,35,15,0
569,47,1,87490,1,14,3,9,3,3,1,0,0,42,15,0
570,24,1,354351,10,9,2,5,5,3,1,0,0,40,15,0
571,51,1,95469,10,9,0,11,2,3,1,0,0,40,15,0
572,17,1,242718,13,7,2,10,5,3,1,0,0,12,15,0
573,37,1,22463,5,11,0,5,2,3,1,0,1977,40,15,1
574,27,1,158156,6,16,2,11,1,3,0,0,0,70,15,0
575,29,1,350162,8,13,0,9,4,3,1,0,0,40,15,1
576,18,8,165532,12,8,2,14,5,3,1,0,0,25,15,0
577,36,5,28738,4,12,3,10,3,3,0,0,0,35,15,0
578,58,0,283635,8,13,2,11,1,3,0,0,0,40,15,0
579,26,5,86646,3,10,0,5,2,3,1,0,0,45,15,0
580,65,8,195733,3,10,0,14,2,3,1,0,0,30,15,1
581,57,1,69884,10,9,0,10,2,3,1,0,0,40,15,1
582,59,1,199713,10,9,0,5,2,3,1,0,0,40,15,0
583,27,1,181659,10,9,0,12,2,3,1,0,0,40,15,0
584,31,5,340939,8,13,2,0,1,3,1,0,0,40,15,0
585,21,1,197747,3,10,2,10,5,3,0,0,0,24,15,0
586,29,1,34292,3,10,2,3,1,3,1,0,0,60,15,0
587,18,1,156764,13,7,2,2,5,3,1,0,0,40,15,0
588,52,1,25826,14,6,0,5,2,3,1,0,1887,47,15,1
589,57,3,103948,8,13,3,11,1,3,1,0,0,80,15,0
590,42,8,137390,10,9,0,14,2,3,1,0,0,40,15,0
591,55,8,105138,10,9,0,14,4,4,0,0,0,40,15,0
592,60,1,39352,15,4,2,1,1,3,1,0,0,48,15,1
593,31,1,168387,8,13,0,11,2,3,1,7688,0,40,5,1
594,23,1,117789,8,13,2,3,5,3,0,0,0,40,15,0
595,27,1,267147,10,9,2,10,5,3,1,0,0,40,15,0
596,23,8,99399,3,10,2,14,3,2,0,0,0,25,15,0
597,42,5,214242,11,15,0,11,2,3,1,0,1902,50,15,1
598,25,1,200408,3,10,2,0,1,3,1,2174,0,40,15,0
599,49,1,136455,8,13,2,11,1,3,0,0,0,45,15,0
600,32,1,239824,8,13,2,0,1,3,1,0,0,40,15,0
601,19,1,217039,3,10,2,3,5,3,1,0,0,28,15,0
602,60,1,51290,15,4,3,2,1,3,0,0,0,40,15,0
603,42,0,175674,2,5,0,2,2,3,1,0,0,40,15,0
604,35,5,194404,4,12,2,7,1,3,1,0,0,40,15,0
605,48,1,45612,10,9,2,3,3,0,0,0,0,37,15,0
606,51,1,410114,1,14,0,5,2,3,1,0,0,40,15,1
607,29,1,182521,10,9,2,5,1,2,1,0,0,40,15,0
608,36,0,339772,10,9,4,9,1,0,1,0,0,40,15,0
609,17,1,169658,14,6,2,2,5,3,0,0,0,21,15,0
610,52,1,200853,1,14,3,11,1,3,0,6849,0,60,15,0
611,24,1,247564,10,9,2,5,1,3,1,0,0,40,15,0
612,24,1,249909,10,9,0,13,2,3,1,0,0,50,15,0
613,26,0,208122,8,13,2,11,5,3,1,1055,0,40,15,0
614,27,1,109881,8,13,2,2,5,3,0,0,0,20,15,0
615,39,1,207824,10,9,2,13,5,3,1,0,0,60,15,0
616,30,1,369027,10,9,0,1,2,0,1,0,0,45,15,0
617,50,5,114117,10,9,0,9,2,3,1,0,0,32,15,0
618,52,3,51048,8,13,0,10,2,3,1,0,0,55,15,0
619,46,1,102388,11,15,0,11,2,3,1,15024,0,45,15,1
620,23,1,190483,8,13,2,10,5,3,0,0,0,20,15,0
621,45,1,462440,13,7,5,2,1,0,0,0,0,20,15,0
622,65,1,109351,2,5,5,8,3,0,0,0,0,24,15,0
623,29,1,34383,5,11,0,1,2,3,1,0,0,55,15,0
624,47,1,241832,2,5,6,13,3,3,1,0,0,40,27,0
625,30,1,124187,10,9,2,7,5,0,1,0,0,60,15,0
626,34,1,153614,10,9,0,10,2,3,1,0,0,45,15,1
627,38,5,267556,10,9,0,10,2,3,1,0,0,64,15,0
628,33,1,205469,3,10,0,9,2,3,1,0,0,40,15,1
629,49,1,268090,8,13,0,10,2,3,1,0,0,26,15,1
630,47,5,165039,3,10,2,2,3,0,0,0,0,40,15,0
631,49,0,120451,14,6,4,2,3,0,0,0,0,40,15,0
632,43,1,154374,3,10,0,5,2,3,1,15024,0,60,15,1
633,30,1,103649,8,13,0,3,4,0,0,0,0,40,15,1
634,58,5,35723,10,9,0,5,2,3,1,0,0,60,15,0
635,19,1,262601,10,9,2,2,5,3,0,0,0,14,15,0
636,21,1,226181,8,13,2,13,1,3,1,0,0,40,15,0
637,33,1,175697,8,13,0,9,2,3,1,15024,0,60,15,1
638,47,3,248145,9,3,0,1,2,3,1,0,0,50,38,0
639,52,5,289436,6,16,0,11,2,3,1,0,0,60,15,1
640,26,1,75654,10,9,3,5,1,3,1,0,0,55,15,0
641,60,1,199378,10,9,0,5,2,3,1,0,0,40,15,0
642,21,1,160968,3,10,2,13,5,3,1,0,0,40,15,0
643,36,1,188563,3,10,0,10,2,3,1,5178,0,50,15,1
644,31,1,55849,3,10,0,5,2,3,1,0,0,45,15,0
645,50,3,195322,6,16,4,11,1,3,1,0,0,40,15,1
646,31,0,402089,10,9,3,3,3,3,0,0,0,40,15,0
647,71,1,78277,10,9,0,5,2,3,1,0,0,15,15,0
648,58,8,158611,10,9,0,14,2,3,1,0,0,50,15,0
649,30,6,169496,8,13,0,0,2,3,1,0,0,40,15,1
650,20,1,130959,3,10,2,2,5,3,1,0,0,20,15,0
651,24,1,556660,10,9,2,9,0,3,1,4101,0,50,15,0
652,35,1,292472,6,16,0,11,2,4,1,0,0,40,21,1
653,38,6,143774,3,10,4,9,1,3,0,0,0,45,15,0
654,27,1,288341,10,9,2,12,5,3,0,0,0,32,15,0
655,29,6,71592,3,10,2,3,3,4,0,0,0,40,6,0
656,70,8,167358,2,5,5,14,3,3,0,1111,0,15,15,0
657,34,1,106742,10,9,0,5,2,3,1,0,0,45,15,0
658,44,1,219288,15,4,0,5,2,3,1,0,0,35,15,0
659,43,1,174524,10,9,0,12,2,3,1,0,0,40,15,1
660,44,5,335183,12,8,0,13,2,0,1,0,0,40,15,1
661,35,1,261293,1,14,2,10,1,3,1,0,0,60,15,0
662,27,1,111900,3,10,2,11,1,3,1,0,0,40,15,0
663,43,0,194360,1,14,2,11,1,3,1,0,0,38,15,0
664,20,1,81145,3,10,2,10,1,3,0,0,0,25,15,0
665,42,1,341204,4,12,3,11,3,3,0,8614,0,40,15,1
666,27,6,249362,3,10,0,1,2,3,1,3411,0,40,15,0
667,42,1,247019,10,9,0,5,2,0,1,0,0,40,15,1
668,20,8,114746,13,7,6,14,5,4,0,0,1762,40,35,0
669,24,1,172146,2,5,2,12,1,3,1,0,1721,40,15,0
670,48,2,110457,3,10,3,9,1,3,1,0,0,40,15,0
671,17,8,80077,13,7,2,14,5,3,0,0,0,20,15,0
672,17,5,368700,13,7,2,7,5,3,1,0,0,10,15,0
673,33,1,182556,8,13,0,9,2,3,1,0,0,40,15,1
674,50,3,219420,10,9,0,10,2,3,1,0,0,50,15,1
675,22,1,240817,10,9,2,10,5,3,0,2597,0,40,15,0
676,17,1,102726,12,8,2,2,5,3,1,0,0,16,15,0
677,32,1,226267,3,10,0,3,2,3,1,0,0,40,41,0
678,31,1,125457,10,9,2,5,1,3,1,0,0,45,15,0
679,58,5,204021,10,9,5,9,1,3,1,0,0,50,15,0
680,29,0,92262,10,9,2,6,5,3,1,0,0,48,15,0
681,37,1,161141,5,11,0,5,2,3,1,0,0,40,40,1
682,34,5,190290,10,9,0,5,2,3,1,0,0,40,15,1
683,23,0,430828,3,10,4,9,3,0,1,0,0,40,15,0
684,18,6,59342,13,7,2,3,5,3,0,0,0,5,15,0
685,34,1,136721,10,9,3,9,1,3,0,0,0,40,15,0
686,66,8,149422,15,4,2,14,1,3,1,0,0,4,15,0
687,45,0,86644,8,13,0,11,4,3,0,0,0,55,15,0
688,41,1,195124,1,14,2,9,1,3,1,0,0,35,32,0
689,26,1,167350,10,9,2,2,0,3,1,0,0,30,15,0
690,54,0,113000,3,10,0,7,2,3,1,0,0,40,15,0
691,24,1,140027,3,10,2,12,5,0,0,0,0,45,15,0
692,42,1,262425,3,10,0,11,2,3,1,0,0,50,15,0
693,20,1,316702,3,10,2,11,5,3,1,0,0,20,15,0
694,23,6,335453,8,13,2,0,1,3,0,0,0,20,15,0
695,25,8,202480,4,12,2,14,0,3,1,0,0,45,15,0
696,35,1,203628,1,14,2,11,1,3,1,0,0,60,15,1
697,31,1,118710,1,14,0,0,2,3,1,0,1902,40,15,1
698,30,1,189620,8,13,2,11,5,3,0,0,0,40,22,0
699,19,1,475028,10,9,2,10,5,3,0,0,0,20,15,0
700,36,0,110866,8,13,2,11,1,3,1,0,0,50,15,0
701,31,1,243605,8,13,5,10,3,3,0,0,1380,40,38,0
702,21,1,163870,3,10,2,13,5,3,1,0,0,30,15,0
703,31,5,80145,3,10,0,5,2,3,1,0,0,40,15,0
704,46,1,295566,6,16,3,11,3,3,0,25236,0,65,15,1
705,44,1,63042,8,13,3,9,5,3,0,0,0,50,15,1
706,40,1,229148,12,8,0,2,2,0,1,0,0,40,4,0
707,45,1,242552,3,10,2,10,1,0,1,0,0,40,15,0
708,60,1,177665,10,9,0,5,2,3,1,0,0,35,15,0
709,18,1,208103,13,7,2,2,0,3,1,0,0,25,15,0
710,28,1,296450,8,13,0,11,2,3,1,0,0,40,15,0
711,36,1,70282,3,10,3,3,3,0,0,0,0,40,15,0
712,36,1,271767,8,13,4,11,1,3,1,0,0,40,25,0
713,40,1,144995,5,11,0,0,2,3,1,4386,0,40,15,0
714,36,0,382635,8,13,3,3,3,3,0,0,0,35,29,0
715,31,1,295697,10,9,4,2,3,0,0,0,0,40,15,0
716,33,1,194141,10,9,0,12,2,3,1,0,0,40,15,0
717,19,6,378418,10,9,2,0,5,3,0,0,0,40,15,0
718,22,1,214399,3,10,2,10,5,3,0,0,0,15,15,0
719,34,1,217460,8,13,0,9,2,3,1,0,0,45,15,1
720,33,1,182556,10,9,2,2,1,3,1,0,0,40,15,0
721,41,1,125831,10,9,0,5,2,3,1,0,2051,60,15,0
722,29,1,271328,8,13,2,11,1,3,1,4650,0,40,15,0
723,50,0,50459,10,9,0,9,2,3,1,0,0,42,15,1
724,42,1,162140,8,13,0,9,2,3,1,7298,0,45,15,1
725,43,1,177937,8,13,2,11,1,3,1,0,0,40,25,1
726,44,1,111502,10,9,0,10,4,3,0,0,0,40,15,0
727,20,1,299047,3,10,2,2,1,3,0,0,0,20,15,0
728,31,1,223212,10,9,0,2,2,3,1,0,0,40,41,0
729,65,5,118474,13,7,0,9,2,3,1,9386,0,59,25,1
730,23,1,352139,3,10,2,2,1,3,0,0,0,24,15,0
731,55,1,173093,3,10,3,3,1,4,0,0,0,40,15,0
732,26,1,181655,5,11,0,3,2,3,1,0,2377,45,15,0
733,25,1,332702,5,11,2,2,5,3,0,0,0,15,15,0
734,45,8,51164,3,10,0,14,4,0,0,0,0,40,15,0
735,35,1,234901,3,10,0,5,2,3,1,2407,0,40,15,0
736,36,1,131414,3,10,2,10,1,0,0,0,0,36,15,0
737,43,6,260960,8,13,0,11,2,3,1,0,0,50,15,0
738,56,1,156052,10,9,5,2,3,0,0,594,0,20,15,0
739,42,1,279914,8,13,0,0,2,3,1,0,0,40,15,1
740,19,1,192453,3,10,2,2,0,3,0,0,0,25,15,0
741,55,5,200939,10,9,0,1,2,3,1,0,0,72,15,0
742,42,1,151408,1,14,2,9,1,3,0,14084,0,50,15,1
743,26,1,112847,5,11,2,0,5,3,1,0,0,40,15,0
744,17,1,316929,12,8,2,13,5,3,1,0,0,20,15,0
745,42,0,126319,8,13,0,11,4,3,0,0,0,40,15,1
746,55,1,197422,10,9,0,1,2,3,1,7688,0,40,15,1
747,32,1,267736,3,10,2,3,5,0,0,0,0,40,15,0
748,29,1,267034,13,7,2,5,5,0,1,0,0,40,31,0
749,46,6,193047,8,13,0,11,2,3,1,0,0,37,15,0
750,29,6,356089,8,13,0,9,2,3,1,7688,0,40,15,1
751,22,1,223515,8,13,2,11,3,3,1,0,0,20,15,0
752,58,5,87510,14,6,0,5,2,3,1,0,0,40,15,0
753,23,1,145111,10,9,2,1,3,3,1,0,0,50,15,0
754,39,1,48093,10,9,2,13,1,3,1,0,0,40,15,0
755,27,1,31757,5,11,2,5,5,3,1,0,0,38,15,0
756,54,1,285854,10,9,0,1,2,3,1,0,0,40,15,1
757,33,0,120064,8,13,2,11,1,3,0,0,0,45,15,0
758,46,2,167381,10,9,0,3,4,3,0,0,0,40,15,1
759,37,1,103408,10,9,2,7,1,0,1,0,0,40,15,0
760,36,1,101460,10,9,2,2,1,3,0,0,0,18,15,0
761,59,0,420537,10,9,0,3,4,3,0,0,0,38,15,1
762,34,0,119411,10,9,3,6,3,3,1,0,0,40,40,0
763,53,3,128272,6,16,0,9,2,3,1,0,0,70,15,1
764,51,1,386773,8,13,2,10,1,3,1,0,0,55,15,1
765,32,1,283268,14,6,4,2,3,3,0,0,0,42,15,0
766,31,6,301526,3,10,6,2,0,3,1,0,0,40,15,0
767,22,1,151790,3,10,0,10,4,3,0,0,0,30,13,0
768,47,5,106252,8,13,3,10,1,3,0,0,0,50,15,0
769,32,1,188557,10,9,2,12,1,3,1,0,0,40,15,0
770,26,1,171114,3,10,2,7,1,3,0,0,0,38,15,0
771,37,1,327323,9,3,4,7,1,3,1,0,0,32,36,0
772,31,1,244147,10,9,3,5,3,3,1,0,0,55,15,0
773,37,1,280282,5,11,0,0,4,3,0,0,0,24,15,1
774,55,1,116442,10,9,2,10,1,3,1,0,0,38,15,0
775,23,0,282579,5,11,3,0,1,3,1,0,0,56,15,0
776,36,1,51838,3,10,3,3,3,3,0,0,0,40,15,0
777,34,1,73585,1,14,0,11,2,3,1,0,0,40,25,0
778,43,1,226902,8,13,0,10,2,3,1,0,0,50,15,1
779,54,1,279129,3,10,2,0,1,3,1,0,0,40,15,0
780,43,6,146908,3,10,0,5,2,3,1,0,0,40,25,0
781,28,1,196690,5,11,2,12,1,3,0,0,1669,42,15,0
782,40,1,130760,5,11,0,9,2,3,1,0,0,50,15,1
783,41,5,49572,3,10,0,9,2,3,1,0,0,60,15,0
784,40,1,237601,8,13,2,10,1,1,0,0,0,55,15,1
785,42,1,169628,3,10,3,3,1,0,0,0,0,38,15,0
786,61,5,36671,10,9,0,7,2,3,1,0,2352,50,15,0
787,18,1,231193,12,8,2,12,5,3,1,0,0,30,15,0
788,59,8,192130,10,9,0,14,2,3,1,0,0,16,15,0
789,21,8,149704,10,9,2,14,1,3,0,1055,0,40,15,0
790,48,1,102102,5,11,0,0,2,3,1,0,0,50,15,1
791,41,3,32185,8,13,0,0,2,3,1,0,0,40,15,0
792,18,8,196061,3,10,2,14,5,3,1,0,0,33,15,0
793,23,1,211046,10,9,2,10,1,3,0,2463,0,40,15,0
794,60,1,31577,10,9,0,1,2,3,1,0,0,60,15,1
795,22,1,162343,3,10,2,2,0,0,1,0,0,20,15,0
796,61,1,128831,10,9,0,12,2,3,1,0,0,40,15,0
797,25,1,316688,10,9,2,12,1,0,1,0,0,40,15,0
798,46,1,90758,1,14,2,0,1,3,1,0,0,35,15,1
799,43,1,274363,8,13,0,9,2,3,1,0,1902,40,16,1
800,43,1,154538,4,12,3,5,1,3,1,0,0,40,15,0
801,24,1,106085,10,9,2,2,5,0,1,0,1721,30,15,0
802,68,5,315859,13,7,2,7,3,3,1,0,0,20,15,0
803,31,1,51471,10,9,3,3,3,3,0,0,0,38,15,0
804,17,1,193830,13,7,2,10,5,3,0,0,0,20,15,0
805,32,1,231043,10,9,0,5,2,3,1,5178,0,48,15,1
806,50,8,23780,1,14,6,14,0,3,1,0,0,40,15,0
807,33,1,169879,8,13,0,11,2,3,1,3103,0,47,15,1
808,64,1,270333,8,13,0,11,2,3,1,0,0,40,15,1
809,20,1,138768,10,9,2,1,5,3,1,0,0,30,15,0
810,30,1,191571,10,9,4,2,5,3,0,0,0,36,15,0
811,22,8,219941,3,10,2,14,5,0,1,0,0,40,15,0
812,43,1,94113,3,10,3,9,1,3,1,0,0,45,15,0
813,22,1,137510,3,10,2,3,5,3,1,0,0,40,15,0
814,17,1,32607,14,6,2,7,5,3,1,0,0,20,15,0
815,47,5,93208,10,9,0,2,4,3,0,0,0,75,34,0
816,41,1,254440,5,11,2,11,1,3,0,0,0,60,15,0
817,56,1,186556,3,10,0,5,2,3,1,0,0,50,15,1
818,64,1,169871,10,9,0,1,2,3,1,0,0,45,15,0
819,47,1,191277,10,9,0,1,2,3,1,0,0,50,15,1
820,48,1,167159,5,11,2,3,3,3,1,0,0,40,15,0
821,31,1,171871,1,14,2,11,1,3,0,0,0,46,15,0
822,29,1,154411,5,11,2,0,5,3,1,0,0,40,15,0
823,30,1,129227,10,9,5,3,1,3,0,0,0,40,15,0
824,32,1,110331,10,9,0,9,2,3,1,0,1672,60,15,0
825,57,1,34269,10,9,5,1,3,3,1,0,653,42,15,1
826,62,1,174355,10,9,5,2,1,3,0,0,0,40,15,0
827,39,1,680390,10,9,4,12,3,3,0,0,0,24,15,0
828,43,1,233130,3,10,2,3,1,3,1,0,0,25,15,0
829,24,3,165474,8,13,2,10,5,3,1,0,0,40,15,0
830,42,8,257780,13,7,0,14,2,3,1,0,0,15,15,0
831,53,1,194259,3,10,0,3,4,3,0,4386,0,40,15,1
832,26,1,280093,3,10,2,13,5,3,1,0,0,40,15,0
833,73,5,177387,10,9,0,9,2,3,1,0,0,40,15,0
834,72,8,28929,13,7,5,14,1,3,0,0,0,24,15,0
835,55,1,105304,10,9,0,12,2,3,1,0,0,40,15,0
836,25,1,499233,10,9,3,3,1,3,1,0,0,40,15,0
837,41,1,180572,8,13,3,11,1,3,0,0,0,50,15,1
